time,temperature,humidity
2025-01-25 16:17:56,34.60,42.00
2025-01-25 16:17:59,34.60,42.00
2025-01-25 16:18:03,34.60,42.10
2025-01-25 16:18:06,34.60,42.10
2025-01-25 16:18:09,34.60,42.10
2025-01-25 16:18:13,34.60,42.00
2025-01-25 16:18:16,34.60,42.10
2025-01-25 16:18:19,34.60,42.00
2025-01-25 16:18:22,34.60,42.00
2025-01-25 16:18:26,34.60,42.00
2025-01-25 16:18:29,34.60,41.80
2025-01-25 16:18:32,34.60,41.60
2025-01-25 16:18:36,34.60,41.50
2025-01-25 16:18:39,34.60,41.30
2025-01-25 16:18:42,34.60,41.10
2025-01-25 16:18:45,34.60,41.10
2025-01-25 16:18:49,34.60,41.20
2025-01-25 16:18:52,34.60,41.20
2025-01-25 16:18:55,34.60,41.10
2025-01-25 16:18:58,34.60,41.00
2025-01-25 16:19:02,34.60,40.90
2025-01-25 16:19:05,34.60,40.90
2025-01-25 16:19:08,34.60,41.00
2025-01-25 16:19:12,34.60,41.00
2025-01-25 16:19:15,34.60,40.90
2025-01-25 16:19:18,34.60,40.80
2025-01-25 16:19:21,34.60,40.80
2025-01-25 16:19:25,34.60,40.80
2025-01-25 16:19:28,34.60,40.70
2025-01-25 16:19:31,34.60,40.80
2025-01-25 16:19:34,34.60,40.80
2025-01-25 16:19:38,34.60,40.80
2025-01-25 16:19:41,34.60,40.80
2025-01-25 16:19:44,34.60,40.80
2025-01-25 16:19:47,34.60,40.80
2025-01-25 16:19:51,34.60,40.80
2025-01-25 16:19:54,34.60,40.90
2025-01-25 16:19:57,34.60,40.80
2025-01-25 16:20:01,34.60,40.80
2025-01-25 16:20:04,34.60,40.80
2025-01-25 16:20:07,34.60,40.90
2025-01-25 16:20:11,34.60,41.00
2025-01-25 16:20:14,34.60,41.10
2025-01-25 16:20:17,34.60,41.10
2025-01-25 16:20:20,34.60,41.20
2025-01-25 16:20:24,34.90,41.30
2025-01-25 16:20:27,35.00,41.00
2025-01-25 16:20:30,35.00,40.90
2025-01-25 16:20:33,35.00,40.80
2025-01-25 16:20:37,35.00,40.60
2025-01-25 16:20:40,35.00,40.60
2025-01-25 16:20:43,35.00,40.50
2025-01-25 16:20:46,35.00,40.40
2025-01-25 16:20:50,35.00,40.40
2025-01-25 16:20:53,35.00,40.40
2025-01-25 16:20:56,35.00,40.30
2025-01-25 16:21:00,35.00,40.20
2025-01-25 16:21:03,35.00,40.10
2025-01-25 16:21:06,35.00,39.90
2025-01-25 16:21:09,35.00,39.80
2025-01-25 16:21:13,35.00,39.70
2025-01-25 16:21:16,35.00,39.70
2025-01-25 16:21:19,35.00,39.70
2025-01-25 16:21:23,35.00,39.70
2025-01-25 16:21:26,35.00,40.10
2025-01-25 16:21:29,35.00,40.00
2025-01-25 16:21:32,35.00,39.80
2025-01-25 16:21:36,35.00,39.80
2025-01-25 16:21:39,35.00,39.70
2025-01-25 16:21:42,35.00,39.70
2025-01-25 16:21:45,35.00,39.70
2025-01-25 16:21:49,35.00,39.70
2025-01-25 16:21:52,35.10,39.90
2025-01-25 16:21:55,35.10,40.00
2025-01-25 16:21:59,35.10,39.90
2025-01-25 16:22:02,35.10,39.80
2025-01-25 16:22:05,35.10,39.70
2025-01-25 16:22:09,35.10,39.90
2025-01-25 16:22:12,35.10,40.00
2025-01-25 16:22:15,35.10,39.80
2025-01-25 16:22:18,35.00,39.70
2025-01-25 16:22:22,35.00,39.90
2025-01-25 16:22:25,35.00,40.20
2025-01-25 16:22:28,35.00,40.50
2025-01-25 16:22:32,35.00,40.70
2025-01-25 16:22:35,35.00,40.70
2025-01-25 16:22:38,35.00,40.70
2025-01-25 16:22:41,35.10,40.40
2025-01-25 16:22:45,35.10,40.20
2025-01-25 16:22:48,35.10,40.00
2025-01-25 16:22:51,35.10,40.00
2025-01-25 16:22:54,35.10,39.90
2025-01-25 16:22:58,35.10,40.10
2025-01-25 16:23:01,35.10,40.20
2025-01-25 16:23:04,35.10,40.20
2025-01-25 16:23:08,35.10,40.10
2025-01-25 16:23:11,35.10,40.00
2025-01-25 16:23:14,35.10,40.00
2025-01-25 16:23:18,35.10,40.30
2025-01-25 16:23:21,35.10,40.30
2025-01-25 16:23:24,35.10,40.20
2025-01-25 16:23:27,35.10,40.00
2025-01-25 16:23:31,35.10,39.90
2025-01-25 16:23:34,35.10,40.00
2025-01-25 16:23:37,35.10,39.80
2025-01-25 16:23:40,35.10,40.00
2025-01-25 16:23:44,35.10,40.00
2025-01-25 16:23:47,35.10,39.90
2025-01-25 16:23:50,35.10,39.90
2025-01-25 16:23:54,35.10,39.90
2025-01-25 16:23:57,35.10,40.00
2025-01-25 16:24:00,35.10,40.00
2025-01-25 16:24:03,35.10,40.20
2025-01-25 16:24:07,35.20,40.50
2025-01-25 16:24:10,35.20,40.60
2025-01-25 16:24:13,35.20,40.70
2025-01-25 16:24:16,35.20,40.50
2025-01-25 16:24:20,35.20,40.30
2025-01-25 16:24:23,35.20,40.20
2025-01-25 16:24:26,35.20,40.30
2025-01-25 16:24:30,35.20,40.10
2025-01-25 16:24:33,35.20,40.00
2025-01-25 16:24:36,35.20,40.10
2025-01-25 16:24:39,35.20,40.10
2025-01-25 16:24:43,35.20,40.10
2025-01-25 16:24:46,35.20,40.10
2025-01-25 16:24:49,35.20,40.10
2025-01-25 16:24:53,35.20,40.10
2025-01-25 16:24:56,35.20,40.20
2025-01-25 16:24:59,35.20,40.20
2025-01-25 16:25:02,35.20,40.10
2025-01-25 16:25:06,35.20,39.90
2025-01-25 16:25:09,35.20,39.80
2025-01-25 16:25:12,35.20,39.80
2025-01-25 16:25:15,35.20,40.00
2025-01-25 16:25:19,35.20,40.10
2025-01-25 16:25:22,35.30,40.20
2025-01-25 16:25:25,35.30,40.40
2025-01-25 16:25:29,35.40,40.40
2025-01-25 16:25:32,35.40,40.40
2025-01-25 16:25:35,35.40,40.30
2025-01-25 16:25:38,35.40,40.30
2025-01-25 16:25:42,35.40,40.20
2025-01-25 16:25:45,35.40,40.10
2025-01-25 16:25:48,35.40,40.10
2025-01-25 16:25:52,35.40,40.10
2025-01-25 16:25:55,35.40,40.20
2025-01-25 16:25:58,35.40,40.40
2025-01-25 16:26:01,35.40,40.10
2025-01-25 16:26:05,35.40,39.90
2025-01-25 16:26:08,35.40,39.70
2025-01-25 16:26:11,35.40,39.70
2025-01-25 16:26:14,35.40,40.00
2025-01-25 16:26:18,35.40,40.30
2025-01-25 16:26:21,35.40,40.10
2025-01-25 16:26:24,35.40,39.90
2025-01-25 16:26:28,35.40,40.00
2025-01-25 16:26:31,35.40,40.20
2025-01-25 16:26:34,35.40,40.40
2025-01-25 16:26:37,35.40,40.40
2025-01-25 16:26:41,35.40,40.60
2025-01-25 16:26:44,35.40,40.50
2025-01-25 16:26:47,35.40,40.20
2025-01-25 16:26:51,35.40,40.10
2025-01-25 16:26:54,35.40,40.20
2025-01-25 16:26:57,35.40,40.20
2025-01-25 16:27:00,35.40,40.20
2025-01-25 16:27:04,35.40,40.10
2025-01-25 16:27:07,35.40,40.00
2025-01-25 16:27:10,35.40,39.70
2025-01-25 16:27:13,35.40,39.70
2025-01-25 16:27:17,35.40,39.70
2025-01-25 16:27:20,35.40,39.60
2025-01-25 16:27:23,35.40,39.60
2025-01-25 16:27:27,35.40,39.60
2025-01-25 16:27:30,35.40,39.60
2025-01-25 16:27:33,35.40,39.50
2025-01-25 16:27:36,35.40,39.70
2025-01-25 16:27:40,35.40,39.80
2025-01-25 16:27:43,35.40,40.20
2025-01-25 16:27:46,35.40,40.10
2025-01-25 16:27:49,35.40,40.10
2025-01-25 16:27:53,35.40,40.20
2025-01-25 16:27:56,35.40,40.00
2025-01-25 16:27:59,35.40,39.90
2025-01-25 16:28:03,35.40,39.70
2025-01-25 16:28:06,35.40,39.60
2025-01-25 16:28:09,35.40,39.50
2025-01-25 16:28:12,35.40,39.30
2025-01-25 16:28:16,35.40,39.20
2025-01-25 16:28:19,35.40,39.10
2025-01-25 16:28:22,35.40,39.10
2025-01-25 16:28:26,35.30,39.00
2025-01-25 16:28:29,35.30,39.10
2025-01-25 16:28:32,35.30,39.10
2025-01-25 16:28:35,35.30,39.10
2025-01-25 16:28:39,35.30,39.20
2025-01-25 16:28:42,35.30,39.20
2025-01-25 16:28:45,35.30,39.40
2025-01-25 16:28:48,35.30,39.60
2025-01-25 16:28:52,35.30,39.50
2025-01-25 16:28:55,35.30,39.50
2025-01-25 16:28:58,35.30,39.70
2025-01-25 16:29:02,35.20,39.50
2025-01-25 16:29:05,35.20,39.40
2025-01-25 16:29:08,35.20,39.40
2025-01-25 16:29:11,35.20,39.50
2025-01-25 16:29:15,35.20,39.40
2025-01-25 16:29:18,35.20,39.30
2025-01-25 16:29:21,35.20,39.20
2025-01-25 16:29:25,35.30,39.10
2025-01-25 16:29:28,35.30,39.10
2025-01-25 16:29:31,35.40,39.00
2025-01-25 16:29:34,35.40,39.00
2025-01-25 16:29:38,35.40,39.00
2025-01-25 16:29:41,35.40,39.10
2025-01-25 16:29:44,35.40,39.20
2025-01-25 16:29:47,35.40,39.40
2025-01-25 16:29:51,35.40,39.30
2025-01-25 16:29:54,35.40,39.30
2025-01-25 16:29:57,35.40,39.50
2025-01-25 16:30:01,35.40,39.80
2025-01-25 16:30:04,35.40,40.00
2025-01-25 16:30:07,35.40,40.10
2025-01-25 16:30:10,35.40,40.40
2025-01-25 16:30:14,35.40,40.30
2025-01-25 16:30:17,35.40,40.10
2025-01-25 16:30:20,35.40,39.80
2025-01-25 16:30:23,35.40,39.60
2025-01-25 16:30:27,35.40,39.60
2025-01-25 16:30:30,35.40,39.70
2025-01-25 16:30:33,35.40,39.60
2025-01-25 16:30:37,35.40,39.30
2025-01-25 16:30:40,35.40,39.10
2025-01-25 16:30:43,35.40,39.00
2025-01-25 16:30:46,35.40,39.20
2025-01-25 16:30:50,35.40,39.30
2025-01-25 16:30:53,35.40,39.10
2025-01-25 16:30:56,35.40,38.90
2025-01-25 16:31:00,35.40,38.80
2025-01-25 16:31:03,35.40,38.60
2025-01-25 16:31:06,35.40,38.50
2025-01-25 16:31:09,35.40,38.70
2025-01-25 16:31:13,35.40,38.80
2025-01-25 16:31:16,35.40,39.00
2025-01-25 16:31:19,35.40,39.00
2025-01-25 16:31:22,35.40,38.80
2025-01-25 16:31:26,35.40,38.60
2025-01-25 16:31:30,35.40,38.40
2025-01-25 16:31:33,35.40,38.20
2025-01-25 16:31:37,35.40,38.10
2025-01-25 16:31:40,35.40,38.30
2025-01-25 16:31:44,35.40,38.30
2025-01-25 16:31:47,35.40,38.30
2025-01-25 16:31:51,35.40,38.40
2025-01-25 16:31:54,35.40,38.30
2025-01-25 16:31:58,35.40,38.20
2025-01-25 16:32:01,35.40,38.40
2025-01-25 16:32:04,35.40,38.40
2025-01-25 16:32:07,35.50,38.20
2025-01-25 16:32:11,35.40,38.00
2025-01-25 16:32:14,35.40,37.80
2025-01-25 16:32:18,35.40,37.70
2025-01-25 16:32:21,35.40,37.60
2025-01-25 16:32:24,35.40,37.50
2025-01-25 16:32:27,35.40,37.60
2025-01-25 16:32:31,35.40,38.00
2025-01-25 16:32:34,35.40,38.10
2025-01-25 16:32:37,35.40,38.00
2025-01-25 16:32:41,35.40,37.90
2025-01-25 16:32:44,35.40,37.80
2025-01-25 16:32:47,35.40,37.70
2025-01-25 16:32:50,35.50,37.60
2025-01-25 16:32:54,35.50,37.50
2025-01-25 16:32:57,35.50,37.50
2025-01-25 16:33:00,35.50,37.40
2025-01-25 16:33:04,35.50,37.40
2025-01-25 16:33:07,35.50,37.30
2025-01-25 16:33:10,35.50,37.20
2025-01-25 16:33:13,35.50,37.10
2025-01-25 16:33:17,35.50,37.10
2025-01-25 16:33:20,35.60,37.10
2025-01-25 16:33:23,35.60,37.10
2025-01-25 16:33:26,35.60,37.10
2025-01-25 16:33:30,35.60,37.10
2025-01-25 16:33:33,35.60,37.10
2025-01-25 16:33:36,35.60,37.10
2025-01-25 16:33:40,35.60,37.00
2025-01-25 16:33:43,35.60,37.00
2025-01-25 16:33:46,35.60,36.90
2025-01-25 16:33:50,35.60,36.90
2025-01-25 16:33:53,35.60,36.80
2025-01-25 16:33:56,35.60,36.80
2025-01-25 16:34:00,35.60,36.80
2025-01-25 16:34:03,35.60,36.80
2025-01-25 16:34:06,35.60,36.80
2025-01-25 16:34:10,35.60,36.80
2025-01-25 16:34:13,35.60,36.80
2025-01-25 16:34:16,35.60,36.70
2025-01-25 16:34:19,35.60,36.70
2025-01-25 16:34:23,35.60,36.70
2025-01-25 16:34:26,35.60,36.70
2025-01-25 16:34:29,35.60,36.70
2025-01-25 16:34:32,35.60,36.70
2025-01-25 16:34:36,35.60,36.60
2025-01-25 16:34:39,35.60,36.50
2025-01-25 16:34:42,35.60,36.50
2025-01-25 16:34:46,35.60,36.50
2025-01-25 16:34:49,35.60,36.50
2025-01-25 16:34:52,35.60,36.50
2025-01-25 16:34:55,35.60,36.50
2025-01-25 16:34:59,35.60,36.50
2025-01-25 16:35:02,35.60,36.50
2025-01-25 16:35:05,35.60,36.50
2025-01-25 16:35:09,35.60,36.50
2025-01-25 16:35:12,35.60,36.50
2025-01-25 16:35:15,35.50,36.50
2025-01-25 16:35:19,35.50,36.40
2025-01-25 16:35:22,35.50,36.40
2025-01-25 16:35:25,35.50,36.40
2025-01-25 16:35:28,35.50,36.40
2025-01-25 16:35:32,35.50,36.40
2025-01-25 16:35:35,35.50,36.40
2025-01-25 16:35:38,35.50,36.40
2025-01-25 16:35:42,35.50,36.40
2025-01-25 16:35:45,35.50,36.40
2025-01-25 16:35:48,35.50,36.40
2025-01-25 16:35:52,35.50,36.40
2025-01-25 16:35:55,35.50,36.40
2025-01-25 16:35:58,35.50,36.40
2025-01-25 16:36:01,35.50,36.40
2025-01-25 16:36:05,35.50,36.40
2025-01-25 16:36:08,35.50,36.40
2025-01-25 16:36:11,35.50,36.40
2025-01-25 16:36:15,35.50,36.40
2025-01-25 16:36:18,35.50,36.40
2025-01-25 16:36:21,35.60,36.40
2025-01-25 16:36:25,35.60,36.40
2025-01-25 16:36:28,35.60,36.40
2025-01-25 16:36:31,35.60,36.40
2025-01-25 16:36:35,35.60,36.30
2025-01-25 16:36:38,35.60,36.30
2025-01-25 16:36:41,35.60,36.20
2025-01-25 16:36:45,35.60,36.20
2025-01-25 16:36:48,35.60,36.20
2025-01-25 16:36:52,35.60,36.20
2025-01-25 16:36:55,35.60,36.10
2025-01-25 16:36:58,35.60,36.20
2025-01-25 16:37:02,35.60,36.20
2025-01-25 16:37:05,35.60,36.20
2025-01-25 16:37:08,35.60,36.20
2025-01-25 16:37:11,35.60,36.20
2025-01-25 16:37:15,35.60,36.20
2025-01-25 16:37:19,35.60,36.20
2025-01-25 16:37:22,35.60,36.10
2025-01-25 16:37:25,35.50,36.10
2025-01-25 16:37:29,35.50,36.10
2025-01-25 16:37:32,35.50,36.10
2025-01-25 16:37:35,35.50,36.10
2025-01-25 16:37:39,35.50,36.10
2025-01-25 16:37:42,35.50,36.10
2025-01-25 16:37:45,35.50,36.10
2025-01-25 16:37:48,35.60,36.10
2025-01-25 16:37:52,35.60,36.10
2025-01-25 16:37:55,35.60,36.10
2025-01-25 16:37:58,35.60,36.00
2025-01-25 16:38:02,35.60,36.00
2025-01-25 16:38:05,35.60,36.00
2025-01-25 16:38:08,35.60,36.00
2025-01-25 16:38:12,35.60,36.00
2025-01-25 16:38:15,35.60,36.00
2025-01-25 16:38:18,35.60,36.00
2025-01-25 16:38:22,35.60,35.90
2025-01-25 16:38:25,35.60,35.90
2025-01-25 16:38:28,35.60,35.90
2025-01-25 16:38:32,35.60,35.90
2025-01-25 16:38:35,35.60,35.90
2025-01-25 16:38:38,35.60,35.90
2025-01-25 16:38:42,35.60,35.90
2025-01-25 16:38:45,35.60,35.90
2025-01-25 16:38:48,35.60,35.90
2025-01-25 16:38:51,35.60,35.90
2025-01-25 16:38:55,35.60,35.90
2025-01-25 16:38:58,35.60,35.90
2025-01-25 16:39:02,35.60,35.90
2025-01-25 16:39:05,35.60,35.80
2025-01-25 16:39:08,35.60,35.80
2025-01-25 16:39:11,35.60,35.80
2025-01-25 16:39:15,35.60,35.80
2025-01-25 16:39:18,35.60,35.80
2025-01-25 16:39:21,35.60,35.80
2025-01-25 16:39:25,35.60,35.70
2025-01-25 16:39:28,35.60,35.70
2025-01-25 16:39:32,35.60,35.70
2025-01-25 16:39:35,35.60,35.70
2025-01-25 16:39:38,35.60,35.70
2025-01-25 16:39:42,35.60,35.70
2025-01-25 16:39:45,35.60,35.70
2025-01-25 16:39:48,35.60,35.70
2025-01-25 16:39:52,35.60,35.70
2025-01-25 16:39:55,35.60,35.70
2025-01-25 16:39:58,35.60,35.70
2025-01-25 16:40:01,35.60,35.70
2025-01-25 16:40:05,35.60,35.70
2025-01-25 16:40:08,35.60,35.70
2025-01-25 16:40:12,35.60,35.70
2025-01-25 16:40:15,35.60,35.60
2025-01-25 16:40:18,35.60,35.60
2025-01-25 16:40:21,35.50,35.70
2025-01-25 16:40:25,35.50,35.70
2025-01-25 16:40:28,35.50,35.60
2025-01-25 16:40:31,35.50,35.60
2025-01-25 16:40:35,35.60,35.60
2025-01-25 16:40:38,35.60,35.60
2025-01-25 16:40:41,35.60,35.60
2025-01-25 16:40:45,35.60,35.60
2025-01-25 16:40:48,35.60,35.60
2025-01-25 16:40:51,35.60,35.60
2025-01-25 16:40:55,35.60,35.60
2025-01-25 16:40:58,35.60,35.60
2025-01-25 16:41:01,35.60,35.60
2025-01-25 16:41:05,35.60,35.60
2025-01-25 16:41:08,35.60,35.60
2025-01-25 16:41:11,35.60,35.60
2025-01-25 16:41:14,35.60,35.60
2025-01-25 16:41:18,35.50,35.60
2025-01-25 16:41:21,35.50,35.60
2025-01-25 16:41:24,35.50,35.60
2025-01-25 16:41:28,35.50,35.60
2025-01-25 16:41:31,35.50,35.60
2025-01-25 16:41:34,35.60,35.60
2025-01-25 16:41:37,35.60,35.60
2025-01-25 16:41:41,35.60,35.60
2025-01-25 16:41:44,35.60,35.60
2025-01-25 16:41:47,35.60,35.60
2025-01-25 16:41:51,35.60,35.60
2025-01-25 16:41:54,35.60,35.60
2025-01-25 16:41:57,35.60,35.60
2025-01-25 16:42:00,35.60,35.60
2025-01-25 16:42:04,35.60,35.60
2025-01-25 16:42:07,35.50,35.60
2025-01-25 16:42:10,35.50,35.60
2025-01-25 16:42:14,35.50,35.60
2025-01-25 16:42:17,35.60,35.60
2025-01-25 16:42:20,35.60,35.60
2025-01-25 16:42:23,35.60,35.60
2025-01-25 16:42:27,35.60,35.60
2025-01-25 16:42:30,35.60,35.60
2025-01-25 16:42:33,35.60,35.60
2025-01-25 16:42:36,35.60,35.60
2025-01-25 16:42:40,35.60,35.60
2025-01-25 16:42:43,35.60,35.60
2025-01-25 16:42:46,35.60,35.60
2025-01-25 16:42:50,35.60,35.60
2025-01-25 16:42:53,35.60,35.60
2025-01-25 16:42:56,35.60,35.60
2025-01-25 16:42:59,35.60,35.60
2025-01-25 16:43:03,35.60,35.60
2025-01-25 16:43:06,35.60,35.60
2025-01-25 16:43:09,35.60,35.60
2025-01-25 16:43:13,35.60,35.60
2025-01-25 16:43:16,35.60,35.60
2025-01-25 16:43:19,35.60,35.60
2025-01-25 16:43:22,35.60,35.60
2025-01-25 16:43:26,35.60,35.60
2025-01-25 16:43:29,35.60,35.60
2025-01-25 16:43:32,35.60,35.60
2025-01-25 16:43:35,35.50,35.60
2025-01-25 16:43:39,35.50,35.60
2025-01-25 16:43:42,35.50,35.60
2025-01-25 16:43:45,35.50,35.60
2025-01-25 16:43:49,35.50,35.60
2025-01-25 16:43:52,35.50,35.60
2025-01-25 16:43:55,35.50,35.60
2025-01-25 16:43:58,35.50,35.60
2025-01-25 16:44:02,35.50,35.60
2025-01-25 16:44:05,35.50,35.60
2025-01-25 16:44:08,35.50,35.60
2025-01-25 16:44:11,35.50,35.60
2025-01-25 16:44:15,35.50,35.60
2025-01-25 16:44:18,35.50,35.60
2025-01-25 16:44:21,35.50,35.60
2025-01-25 16:44:24,35.50,35.60
2025-01-25 16:44:28,35.50,35.60
2025-01-25 16:44:31,35.40,35.70
2025-01-25 16:44:34,35.40,35.70
2025-01-25 16:44:37,35.40,35.70
2025-01-25 16:44:41,35.40,35.70
2025-01-25 16:44:44,35.40,35.70
2025-01-25 16:44:47,35.40,35.70
2025-01-25 16:44:51,35.40,35.70
2025-01-25 16:44:54,35.40,35.70
2025-01-25 16:44:57,35.40,35.70
2025-01-25 16:45:00,35.40,35.70
2025-01-25 16:45:04,35.40,35.70
2025-01-25 16:45:07,35.40,35.70
2025-01-25 16:45:10,35.40,35.70
2025-01-25 16:45:13,35.40,35.70
2025-01-25 16:45:17,35.40,35.70
2025-01-25 16:45:20,35.40,35.70
2025-01-25 16:45:23,35.40,35.70
2025-01-25 16:45:27,35.40,35.70
2025-01-25 16:45:30,35.40,35.70
2025-01-25 16:45:33,35.40,35.70
2025-01-25 16:45:36,35.40,35.70
2025-01-25 16:45:40,35.40,35.70
2025-01-25 16:45:43,35.40,35.70
2025-01-25 16:45:46,35.40,35.70
2025-01-25 16:45:50,35.40,35.70
2025-01-25 16:45:53,35.40,35.70
2025-01-25 16:45:56,35.40,35.70
2025-01-25 16:45:59,35.40,35.70
2025-01-25 16:46:03,35.40,35.70
2025-01-25 16:46:06,35.40,35.70
2025-01-25 16:46:09,35.40,35.70
2025-01-25 16:46:12,35.40,35.70
2025-01-25 16:46:16,35.40,35.70
2025-01-25 16:46:19,35.40,35.70
2025-01-25 16:46:22,35.40,35.70
2025-01-25 16:46:26,35.40,35.70
2025-01-25 16:46:29,35.40,35.70
2025-01-25 16:46:32,35.40,35.70
2025-01-25 16:46:35,35.40,35.70
2025-01-25 16:46:39,35.40,35.70
2025-01-25 16:46:42,35.40,35.70
2025-01-25 16:46:45,35.40,35.70
2025-01-25 16:46:48,35.40,35.70
2025-01-25 16:46:52,35.40,35.70
2025-01-25 16:46:55,35.40,35.80
2025-01-25 16:46:58,35.40,35.90
2025-01-25 16:47:02,35.40,35.90
2025-01-25 16:47:05,35.40,36.00
2025-01-25 16:47:08,35.40,36.10
2025-01-25 16:47:11,35.40,36.10
2025-01-25 16:47:15,35.40,36.10
2025-01-25 16:47:18,35.40,36.10
2025-01-25 16:47:21,35.40,36.10
2025-01-25 16:47:25,35.40,36.20
2025-01-25 16:47:28,35.40,36.20
2025-01-25 16:47:31,35.40,36.30
2025-01-25 16:47:35,35.40,36.30
2025-01-25 16:47:38,35.40,36.30
2025-01-25 16:47:41,35.40,36.30
2025-01-25 16:47:45,35.40,36.30
2025-01-25 16:47:49,35.40,36.40
2025-01-25 16:47:52,35.40,36.40
2025-01-25 16:47:56,35.40,36.50
2025-01-25 16:47:59,35.40,36.50
2025-01-25 16:48:02,35.40,36.50
2025-01-25 16:48:06,35.40,36.40
2025-01-25 16:48:09,35.40,36.30
2025-01-25 16:48:12,35.40,36.60
2025-01-25 16:48:16,35.40,36.70
2025-01-25 16:48:19,35.40,36.70
2025-01-25 16:48:22,35.40,36.60
2025-01-25 16:48:25,35.40,36.50
2025-01-25 16:48:29,35.40,36.50
2025-01-25 16:48:32,35.40,36.50
2025-01-25 16:48:35,35.40,36.50
2025-01-25 16:48:39,35.40,36.40
2025-01-25 16:48:42,35.40,36.40
2025-01-25 16:48:45,35.40,36.40
2025-01-25 16:48:49,35.40,36.40
2025-01-25 16:48:52,35.40,36.30
2025-01-25 16:48:56,35.40,36.30
2025-01-25 16:48:59,35.40,36.50
2025-01-25 16:49:03,35.40,36.40
2025-01-25 16:49:06,35.40,36.70
2025-01-25 16:49:09,35.40,36.90
2025-01-25 16:49:13,35.40,36.80
2025-01-25 16:49:16,35.40,36.90
2025-01-25 16:49:19,35.40,37.10
2025-01-25 16:49:22,35.40,36.90
2025-01-25 16:49:26,35.40,36.80
2025-01-25 16:49:29,35.40,36.70
2025-01-25 16:49:32,35.40,36.60
2025-01-25 16:49:36,35.40,36.60
2025-01-25 16:49:39,35.40,36.50
2025-01-25 16:49:42,35.40,36.40
2025-01-25 16:49:45,35.40,36.30
2025-01-25 16:49:49,35.40,36.20
2025-01-25 16:49:52,35.50,36.10
2025-01-25 16:49:55,35.50,36.10
2025-01-25 16:49:58,35.50,36.00
2025-01-25 16:50:02,35.50,36.00
2025-01-25 16:50:05,35.50,35.90
2025-01-25 16:50:08,35.50,36.00
2025-01-25 16:50:12,35.50,36.10
2025-01-25 16:50:15,35.50,36.10
2025-01-25 16:50:18,35.50,36.20
2025-01-25 16:50:21,35.50,36.50
2025-01-25 16:50:25,35.50,36.40
2025-01-25 16:50:28,35.50,36.30
2025-01-25 16:50:31,35.50,36.30
2025-01-25 16:50:34,35.50,36.30
2025-01-25 16:50:38,35.50,36.30
2025-01-25 16:50:41,35.50,36.20
2025-01-25 16:50:44,35.50,36.20
2025-01-25 16:50:48,35.50,36.20
2025-01-25 16:50:51,35.50,36.10
2025-01-25 16:50:54,35.50,36.10
2025-01-25 16:50:57,35.50,36.10
2025-01-25 16:51:01,35.50,36.30
2025-01-25 16:51:04,35.50,36.40
2025-01-25 16:51:07,35.50,36.50
2025-01-25 16:51:10,35.50,36.50
2025-01-25 16:51:14,35.50,36.50
2025-01-25 16:51:17,35.50,36.40
2025-01-25 16:51:20,35.50,36.50
2025-01-25 16:51:24,35.50,36.50
2025-01-25 16:51:27,35.50,36.50
2025-01-25 16:51:30,35.50,36.50
2025-01-25 16:51:33,35.50,36.50
2025-01-25 16:51:37,35.50,36.50
2025-01-25 16:51:40,35.50,36.40
2025-01-25 16:51:44,35.50,36.50
2025-01-25 16:51:47,35.50,36.50
2025-01-25 16:51:51,35.50,36.40
2025-01-25 16:51:54,35.50,36.30
2025-01-25 16:51:57,35.50,36.40
2025-01-25 16:52:01,35.50,36.40
2025-01-25 16:52:04,35.50,36.40
2025-01-25 16:52:07,35.50,36.50
2025-01-25 16:52:10,35.50,36.50
2025-01-25 16:52:14,35.60,36.50
2025-01-25 16:52:17,35.60,36.40
2025-01-25 16:52:20,35.60,36.30
2025-01-25 16:52:23,35.60,36.20
2025-01-25 16:52:27,35.60,36.30
2025-01-25 16:52:30,35.60,36.40
2025-01-25 16:52:33,35.50,36.40
2025-01-25 16:52:37,35.50,36.40
2025-01-25 16:52:40,35.50,36.50
2025-01-25 16:52:43,35.50,36.50
2025-01-25 16:52:46,35.50,36.50
2025-01-25 16:52:50,35.50,36.50
2025-01-25 16:52:53,35.50,36.40
2025-01-25 16:52:56,35.50,36.40
2025-01-25 16:52:59,35.50,36.30
2025-01-25 16:53:03,35.50,36.20
2025-01-25 16:53:06,35.60,36.10
2025-01-25 16:53:09,35.60,36.00
2025-01-25 16:53:13,35.60,36.10
2025-01-25 16:53:16,35.50,36.10
2025-01-25 16:53:19,35.50,36.20
2025-01-25 16:53:22,35.50,36.60
2025-01-25 16:53:26,35.50,37.10
2025-01-25 16:53:29,35.50,37.10
2025-01-25 16:53:32,35.50,36.90
2025-01-25 16:53:36,35.50,36.80
2025-01-25 16:53:39,35.50,36.70
2025-01-25 16:53:42,35.50,36.80
2025-01-25 16:53:45,35.60,37.00
2025-01-25 16:53:49,35.60,37.00
2025-01-25 16:53:52,35.60,36.90
2025-01-25 16:53:55,35.60,36.70
2025-01-25 16:53:58,35.50,36.60
2025-01-25 16:54:02,35.50,36.50
2025-01-25 16:54:05,35.50,36.60
2025-01-25 16:54:08,35.50,36.50
2025-01-25 16:54:12,35.50,36.40
2025-01-25 16:54:15,35.50,36.40
2025-01-25 16:54:18,35.50,36.40
2025-01-25 16:54:21,35.50,36.50
2025-01-25 16:54:25,35.50,36.70
2025-01-25 16:54:28,35.50,36.80
